"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
0.0214444683163273,0.0321667024744909,0.0589722878699001,0.0661204439753425,0.0125092731845243,0.0965001074234728,0.0142963122108849,0.0464630146853758,0.0160833512372455,0.0929260293707516,0.0679074830017031,0.0714815610544243,0.0178703902636061,0.0375278195535728,0.0196574292899667,0.0321667024744909,0.0446759756590152,0.00536111707908182,0.0732686000807849,0.0285926244217697,8.18500439940576e-07,1.22775065991086e-06,2.25087620983658e-06,2.52370968981678e-06,4.77458589965336e-07,3.68325197973259e-06,5.45666959960384e-07,1.77341761987125e-06,6.13875329955432e-07,3.5468352397425e-06,2.59191805981182e-06,2.72833479980192e-06,6.8208369995048e-07,1.43237576989601e-06,7.50292069945528e-07,1.22775065991086e-06,1.7052092498762e-06,2.04625109985144e-07,2.79654316979697e-06,1.09133391992077e-06,0.0340801323378455,0.0383252288912451,0.0346424742045826,0.0342178494281886,0.0345023510448945,0.0350654270272636,0.0322163789427535,0.0325581028000108,0.0329624507593883,0.0352216564122886,0.0314227322157511,0.0304082961022263,0.0348905556085235,0.0364663308811878,0.0333484906826447,0.033293689879974,0.0335617039172149,0.0316097424544856,0.0330960530136693,0.0329970942979533,0.0335823770994874,0.0314331513680904,0.0323147289929771,0.0324289148895327,0.0317325558180527,0.0324981424582632,0.0332762508809314,0.0308960698341026,0.0322938340391614,0.0328701946909486,0.0346619043764625,0.0380197615062967,0.0351464293535593,0.033745627238134,0.0349191931689208,0.0367455063797232,0.0319328465679386,0.0337010257849943,0.0338047843574307,0.0338213999163615,0.0320004137792557,0.0318679872289103,0.036004872614969,0.0357072453924956,0.034173430134743,0.0338271021360931,0.033346178560932,0.0302345263634319,0.0320053043193844,0.0331484220338054,0.0334537090562292,0.0310030914556991,0.0334207712343586,0.0341836545694052,0.0320412910553938,0.0314764439017908,0.0321394838248386,0.0305563675572536,0.0301132245982327,0.0327979333245858
0.122323907834132,0.0362441208397428,0.0271830906298071,0.0430398934971946,0.00679577265745177,0.0792840143369374,0.0634272114695499,0.0883450445468731,0.0203873179723553,0.0430398934971946,0.0792840143369374,0.0498356661546463,0.0226525755248392,0.0385093783922267,0.029448348182291,0.0521009237071303,0.058896696364582,0.0158568028673875,0.0385093783922267,0.0521009237071303,4.59716573324764e-06,1.36212318022152e-06,1.02159238516614e-06,1.61752127651306e-06,2.55398096291535e-07,2.97964445673458e-06,2.38371556538766e-06,3.32017525178996e-06,7.66194288874606e-07,1.61752127651306e-06,2.97964445673458e-06,1.87291937280459e-06,8.51326987638451e-07,1.44725587898537e-06,1.10672508392999e-06,1.95805207156844e-06,2.21345016785997e-06,5.95928891346916e-07,1.44725587898537e-06,1.95805207156844e-06,0.0361158533491425,0.0351645269528969,0.0360263435091621,0.0321560238997946,0.0348361452509556,0.033526183958578,0.0334462405277675,0.0325894625838762,0.0341185331782754,0.0324809157459506,0.0339192174702217,0.0322705523768134,0.0343312075631676,0.0333982972577722,0.0329117790587208,0.0337465722250136,0.0325828888064589,0.0326059149229542,0.0336885995272047,0.0336187985605598,0.0329207284117334,0.0312121236973833,0.0332295364762152,0.0312364002360475,0.0329350346458061,0.0343846542763867,0.0317975679590093,0.0308187648947551,0.0330306094863575,0.032635265638536,0.0366431992990787,0.0365695254615684,0.0344804030869832,0.0326821450909945,0.0355940068929733,0.0340053626278809,0.0331025644105698,0.0341729974250168,0.0331204848436596,0.0326189936550514,0.0345233440202397,0.0314577410775632,0.0337234201561148,0.0351075160858873,0.0329175370030765,0.0331793285650452,0.0331026069769192,0.033086372171265,0.0341269832013349,0.0329568597966355,0.0325141271967141,0.0307086244080606,0.0324621196310393,0.0320029564202565,0.0329792496964104,0.0352883294247918,0.030474926636684,0.0330359821268666,0.0314089685544414,0.0319532389241784
0.0737642425578918,0.0237949169541587,0.0475898339083173,0.0618667840808125,0.00951796678166346,0.0642462757762284,0.0118974584770793,0.0761437342533077,0.0214154252587428,0.0951796678166346,0.071384750862476,0.088041192730387,0.0285539003449904,0.0285539003449904,0.0285539003449904,0.0690052591670601,0.0428308505174856,0,0.0404513588220697,0.0690052591670601,2.66323099558954e-06,8.5910677277082e-07,1.71821354554164e-06,2.23367760920413e-06,3.43642709108328e-07,2.31958828648121e-06,4.2955338638541e-07,2.74914167286663e-06,7.73196095493738e-07,3.43642709108328e-06,2.57732031831246e-06,3.17869505925204e-06,1.03092812732498e-06,1.03092812732498e-06,1.03092812732498e-06,2.49140964103538e-06,1.54639219098748e-06,0,1.46048151371039e-06,2.49140964103538e-06,0.0343849263611721,0.035825851114299,0.032434944338339,0.0339654091260151,0.0335523093799607,0.0342617593499832,0.0326245867331244,0.0348998048193621,0.0341351768164146,0.0323194090708647,0.0338934502038066,0.0345183266143464,0.034861572336546,0.0329736139062964,0.0329455480396981,0.0322215603272133,0.0329641823150633,0.0351801472508984,0.0319464147055398,0.0359000301022594,0.0324547821606036,0.0325368377419742,0.0336358233517914,0.0328313438598783,0.0316469344981957,0.0307436461377321,0.0323297860341484,0.0314565232896434,0.03166647155271,0.0325093367667044,0.0348080425143076,0.0364710412675632,0.0342450182997045,0.0348182744759713,0.0352839017557453,0.0349499927263725,0.0336119253367142,0.0344907056545815,0.0338870714628295,0.0337556710819342,0.0332975781685574,0.0330034629648993,0.0326819078909189,0.031921306300714,0.0322847857852056,0.0335086435204917,0.0336132483611443,0.0323318734274212,0.0326031020266526,0.0352424154896882,0.0317108509145883,0.0335764184537956,0.0336012638216641,0.0322834971250464,0.0314877838410384,0.0308178266064285,0.0319935142249654,0.0315410312788147,0.0336483858281506,0.0325293734834134
0.0553791462616313,0.0264856786468672,0.0770492469727044,0.0433402014221463,0.0120389448394851,0.0626025131653224,0.0313012565826612,0.0553791462616313,0.0216701007110731,0.0842726138763955,0.0842726138763955,0.0939037697479835,0.0168545227752791,0.0553791462616313,0.0192623117431761,0.0626025131653224,0.0433402014221463,0.00240778896789701,0.0313012565826612,0.0674180911011164,1.99156859908683e-06,9.5248932999805e-07,2.77087805090342e-06,1.55861890363317e-06,4.32949695453659e-07,2.25133841635903e-06,1.12566920817951e-06,1.99156859908683e-06,7.79309451816587e-07,3.03064786817562e-06,3.03064786817562e-06,3.37700762453854e-06,6.06129573635123e-07,1.99156859908683e-06,6.92719512725855e-07,2.25133841635903e-06,1.55861890363317e-06,8.65899390907319e-08,1.12566920817951e-06,2.42451829454049e-06,0.0344609152172919,0.0379435563495287,0.0351736390509856,0.0338239885803077,0.0343513013468651,0.0344255373332077,0.0334585654312379,0.036831674076315,0.0310135840694905,0.0333824660570131,0.0341373218636248,0.0317151506906647,0.0336582867105471,0.0342921258397378,0.0333404072808796,0.0343533007748241,0.0325608798238295,0.0332714002898386,0.0318870032573438,0.0336562208276126,0.0323657396038107,0.0315978453791589,0.0330926238852034,0.0312335023642201,0.0332105000834736,0.0318600169993705,0.0317154343282052,0.0316068750693463,0.0322671859120079,0.0309051625361606,0.034340738579969,0.0374330990977346,0.0354715598895244,0.0340419686541303,0.0351969139207164,0.0351777429082017,0.0356073762089882,0.034699948283293,0.0308285380835281,0.0356275949597659,0.0326267600076192,0.0320500017413237,0.033310153783905,0.0345403197305792,0.0335198053444315,0.0325103398345117,0.0335608403165666,0.0319409070770633,0.0327914107768002,0.0323406928258452,0.0328029705336689,0.032579352015967,0.0335250353767526,0.0324268151792648,0.0316155540399237,0.0313173036537196,0.0320092438569937,0.0328119932053221,0.0325775422862401,0.0307173912377112
0.0345569470634707,0.049915590202791,0.0614345725572812,0.0691138941269413,0.0191983039241504,0.0729535549117714,0.0268776254938105,0.0230379647089804,0.0307172862786406,0.0959915196207519,0.0691138941269413,0.0691138941269413,0.0268776254938105,0.049915590202791,0.0191983039241504,0.0614345725572812,0.0422362686331308,0,0.0383966078483007,0.053755250987621,1.28723382847069e-06,1.85933775223544e-06,2.288415695059e-06,2.57446765694137e-06,7.15129904705937e-07,2.71749363788256e-06,1.00118186658831e-06,8.58155885647124e-07,1.1442078475295e-06,3.57564952352968e-06,2.57446765694137e-06,2.57446765694137e-06,1.00118186658831e-06,1.85933775223544e-06,7.15129904705937e-07,2.288415695059e-06,1.57328579035306e-06,0,1.43025980941187e-06,2.00236373317662e-06,0.0356219303534282,0.0363363157529872,0.0354691682972055,0.0387918475548141,0.0372250397985832,0.0347776834024994,0.0323592250614143,0.0373699662590423,0.0322923512253893,0.0339614348740474,0.0305808742659719,0.0368766815823205,0.0330202641338593,0.0324304200516867,0.0364743615413199,0.0316406713261073,0.0334106654838177,0.0316619480384143,0.0299740727059091,0.0309530253242539,0.032141274396285,0.0322928004657011,0.0344099199245962,0.031135368511129,0.0295274521946374,0.0337328779139322,0.030045955763394,0.0332547679605981,0.0298756157400984,0.0285163593117272,0.0344539147190712,0.036985145621974,0.0349010139354933,0.0401591209806285,0.0401635547860376,0.0348307023632626,0.0339016771040591,0.0364373561149693,0.0302604930760622,0.033372209225213,0.0341276438513481,0.033971559598347,0.0321156973774484,0.0321847360184487,0.0336421707642394,0.0305262782564452,0.0336634387276054,0.0334130145375755,0.0323303793748412,0.0336711764331743,0.032554343758397,0.032322141078339,0.0340012946997847,0.0307969406227783,0.0297810842905454,0.0324986351388204,0.0293271198270381,0.0319872886517594,0.0314237805894493,0.0301959454508634
0.116622732890882,0.0349868198672645,0.0174934099336322,0.0408179565118086,0.0116622732890882,0.0816359130236172,0.0583113664454408,0.110791596246338,0.0174934099336322,0.0874670496681612,0.0874670496681612,0.0641425030899849,0.0174934099336322,0.069973639734529,0.0641425030899849,0.0874670496681612,0.0641425030899849,0.00583113664454408,0.0116622732890882,0.0932981863127053,3.99474826424693e-06,1.19842447927408e-06,5.99212239637039e-07,1.39816189248642e-06,3.99474826424693e-07,2.79632378497285e-06,1.99737413212346e-06,3.79501085103458e-06,5.99212239637039e-07,2.99606119818519e-06,2.99606119818519e-06,2.19711154533581e-06,5.99212239637039e-07,2.39684895854816e-06,2.19711154533581e-06,2.99606119818519e-06,2.19711154533581e-06,1.99737413212346e-07,3.99474826424693e-07,3.19579861139754e-06,0.0371263082187862,0.0364656066163668,0.0319935551478859,0.0369877405862473,0.0370906210794079,0.0350398843769572,0.0383369932997004,0.0370558849984164,0.0366082309706694,0.0322654499704614,0.0360735443129343,0.0340155233545871,0.0316617617234703,0.033945960809986,0.0341049549141908,0.0324352322605722,0.0308197327634976,0.0318971069815578,0.0326657936541565,0.0295734678361194,0.0294435314520417,0.034117741430625,0.0275495631089385,0.0310946871834704,0.0307408013316497,0.030155658431643,0.0309043472211192,0.0328123721022177,0.0298303334871072,0.0313564737306726,0.0363724026571228,0.0393462530549588,0.0350282697349103,0.0339403799401079,0.0358914349661075,0.0336727517801447,0.037516618402451,0.0371795814913965,0.0373193976806452,0.0324533748462247,0.0364685961953259,0.0349161970723569,0.0333895640756923,0.0340554087163769,0.0330907169580439,0.0330716020875995,0.0308359811689964,0.0333865280670114,0.0331634014027119,0.0316327736577831,0.0297997234955094,0.0349856657446721,0.0285454524355011,0.0291221342949278,0.0312259085470695,0.031515128321401,0.0297688640651681,0.0321121234757514,0.0295203907231319,0.030673175203487
0.0753719572092383,0.02617081847543,0.0397796440826535,0.0774656226872727,0.0020936654780344,0.0690909607751351,0.0303581494314987,0.0439669750387223,0.0198898220413268,0.0512948042118427,0.084793451860393,0.0711846262531695,0.0198898220413268,0.0397796440826535,0.0324518149095331,0.0439669750387223,0.0439669750387223,0.0177961565632924,0.0324518149095331,0.0617631316020147,2.89098595477915e-06,1.00381456763165e-06,1.52579814280011e-06,2.97129112018968e-06,8.03051654105319e-08,2.65007045854755e-06,1.16442489845271e-06,1.68640847362117e-06,7.62899071400053e-07,1.96747655255803e-06,3.25235919912654e-06,2.73037562395809e-06,7.62899071400053e-07,1.52579814280011e-06,1.24473006386324e-06,1.68640847362117e-06,1.68640847362117e-06,6.82593905989521e-07,1.24473006386324e-06,2.36900237961069e-06,0.035986248952953,0.0345583777856453,0.0318954504217134,0.0330043350088021,0.0342414448818936,0.0341572333643529,0.0340969338096033,0.0334845649217622,0.0334984879018744,0.0344532871891249,0.0337983943851758,0.0334561806801434,0.0316504607839009,0.0331645216685763,0.0335167580643019,0.0325274498311264,0.0332485732300746,0.0320060779259571,0.0335359558252194,0.0331156373014293,0.0335520080631228,0.0316644634279845,0.0348096086402479,0.0332702577421637,0.0313764039507906,0.032241663446542,0.0326561736188797,0.0329285322799207,0.0340656148770839,0.0329920672806168,0.0362211590121697,0.0345183642695465,0.0335471977669125,0.033175477202002,0.0344875110249958,0.034104640087868,0.0343279848139078,0.0343921125037463,0.0328619256836565,0.0347716788833175,0.0341293660482979,0.0331606368074341,0.0310345455074155,0.0330991712338289,0.0331609821196454,0.0328669005886537,0.0330536382050411,0.0317247322667945,0.033850984177144,0.0335763806640227,0.0321814719103252,0.0324346218985071,0.0338657603275795,0.032172088251747,0.0314579384310094,0.0332160955546666,0.0313700966258251,0.033798797865402,0.0344755696468992,0.0329621304690558
0.0663639379776793,0.0553032816480661,0.0165909844944198,0.0608336098128727,0.00553032816480661,0.0774245943072926,0.0331819689888397,0.099545906966519,0.0110606563296132,0.0774245943072926,0.0718942661424859,0.0663639379776793,0.0276516408240331,0.0442426253184529,0.0276516408240331,0.0110606563296132,0.0553032816480661,0,0.0387122971536463,0.099545906966519,2.71115515633695e-06,2.25929596361413e-06,6.77788789084239e-07,2.48522555997554e-06,2.25929596361413e-07,3.16301434905978e-06,1.35557757816848e-06,4.06673273450543e-06,4.51859192722826e-07,3.16301434905978e-06,2.93708475269837e-06,2.71115515633695e-06,1.12964798180706e-06,1.8074367708913e-06,1.12964798180706e-06,4.51859192722826e-07,2.25929596361413e-06,0,1.58150717452989e-06,4.06673273450543e-06,0.0365875699592043,0.0382067217422463,0.0379589735480864,0.0339528414317321,0.0356276355055386,0.0330746950012956,0.0330402631781416,0.0332397028497162,0.034730679322948,0.0352980716365086,0.0374674556778486,0.0347193615063588,0.0294525302512269,0.0306350692620511,0.0341558791348107,0.0338450133053059,0.0325177926141981,0.0336554098754052,0.0317302368303309,0.0300698315643436,0.0338840673767402,0.0320093779323182,0.030263582187335,0.0314443437506871,0.0342301613966547,0.0307719426719988,0.0282802671431656,0.0286829253595499,0.0339149326912608,0.0310223371281855,0.0408527929507074,0.0370426710517493,0.0396936611565752,0.0353394330106998,0.0371628881899732,0.0310891324791508,0.034783262123337,0.0331936440762977,0.0342740845920172,0.0344278522753008,0.0369928761687112,0.0347530553363034,0.030344378157705,0.0302257651196153,0.0357180684212419,0.0349352449628093,0.0283117347651606,0.0325651305321799,0.0321371746907521,0.0314489253613563,0.034639141633818,0.0324155199534693,0.0321698215174263,0.033126317056582,0.032325690345956,0.0263787941034906,0.0293117669375352,0.0304128574183621,0.0339948356109145,0.0299332540712061
0.0753733054346006,0.0323028451862574,0.0053838075310429,0.0753733054346006,0.0215352301241716,0.0807571129656435,0.0161514225931287,0.0969085355587722,0.0053838075310429,0.0915247280277293,0.0969085355587722,0.0861409204966864,0.0269190376552145,0.0376866527173003,0.0376866527173003,0.0269190376552145,0.0484542677793861,0,0.0323028451862574,0.0753733054346006,2.65032988182766e-06,1.13585566364043e-06,1.89309277273404e-07,2.65032988182766e-06,7.57237109093617e-07,2.83963915910106e-06,5.67927831820213e-07,3.40756699092128e-06,1.89309277273404e-07,3.21825771364787e-06,3.40756699092128e-06,3.02894843637447e-06,9.46546386367021e-07,1.32516494091383e-06,1.32516494091383e-06,9.46546386367021e-07,1.70378349546064e-06,0,1.13585566364043e-06,2.65032988182766e-06,0.0379303523803352,0.0378559427764487,0.0366079358121965,0.0337486650835767,0.0410389165480146,0.0360629685089587,0.0316049729037112,0.0330384784180648,0.0358143652740245,0.0322598188732308,0.0356113994987695,0.0369222274211977,0.0306650074862974,0.028964127553672,0.0368771138059913,0.0296934805739944,0.030967664687224,0.0358741422274224,0.0341475476148864,0.0318403944242864,0.033977592655508,0.0323638948717557,0.0301596294733584,0.0279848969511727,0.0343656628861531,0.0297516719960744,0.0265270690095362,0.0335565148392708,0.0321799436279388,0.0262237942858858,0.0372721949178296,0.0387640845392382,0.0373156413969639,0.0347622189341725,0.0400364700536482,0.0354702167002473,0.0314455961200533,0.033314135479525,0.036376307694061,0.0333168615331178,0.0353417135628341,0.0366642281738661,0.0302278452630645,0.0306154938701372,0.0371198766733355,0.0318358004023693,0.0296171146036527,0.0339293716997359,0.0337873140180699,0.0314278010479897,0.0336905391155277,0.034207429166195,0.0322341639145357,0.0290182347049983,0.0309688964289512,0.0281581837274175,0.0290327547265652,0.0319171655297414,0.0323037918667169,0.0298283648261621
0.0723028104125211,0.022247018588468,0.022247018588468,0.0889880743538721,0.011123509294234,0.0723028104125211,0.011123509294234,0.0889880743538721,0.005561754647117,0.066741055765404,0.0889880743538721,0.105673338295223,0.016685263941351,0.033370527882702,0.027808773235585,0.027808773235585,0.044494037176936,0,0.044494037176936,0.105673338295223,2.68842615376238e-06,8.27208047311502e-07,8.27208047311502e-07,3.30883218924601e-06,4.13604023655751e-07,2.68842615376238e-06,4.13604023655751e-07,3.30883218924601e-06,2.06802011827876e-07,2.48162414193451e-06,3.30883218924601e-06,3.92923822472964e-06,6.20406035483627e-07,1.24081207096725e-06,1.03401005913938e-06,1.03401005913938e-06,1.654416094623e-06,0,1.654416094623e-06,3.92923822472964e-06,0.0372002820545982,0.0402894212979996,0.0360693687690401,0.0341191567434679,0.0365917248722691,0.0348219350550984,0.0338550351332064,0.0319417220126651,0.031438855966246,0.0374225080794539,0.0329510508922336,0.0354341329620196,0.0297432949951222,0.0335211468726515,0.0376670039260921,0.0316361592123525,0.0270503401137272,0.0351565902816192,0.0345957473924076,0.0292997094667849,0.0352649799808841,0.0319221774506597,0.031597505017555,0.0290040738423419,0.0328867303120906,0.0272301171585897,0.0311058064182919,0.0341700607028757,0.0325079981799914,0.0279436101905479,0.0401910817500968,0.0396014892143755,0.0368858065554542,0.0368175205311486,0.0361656392294648,0.0333185752524293,0.0336545044404425,0.034085169630074,0.0320240566989903,0.0346187601809923,0.0363249801795782,0.03353679273531,0.0309940379186792,0.0313405967301004,0.0389144102102786,0.0331974513141017,0.0248047845878898,0.0356028482344764,0.033593808049971,0.0307741453395026,0.034091166888417,0.0317836907206428,0.0323347974019629,0.0325678632692929,0.0318137804133637,0.025094555566863,0.0304935356896534,0.0339860907862073,0.0327757613317834,0.0286120923464457
